,users,ratings,shorts,times
365,Johny,5,看了大半年的电影院放映前广告“我是小妖怪，逍遥又自在，杀人不眨眼……”终于看到片子了！看到吒儿变好，还真是别扭，他要是一直邪性那多可爱啊！！特喜欢殷夫人的配音，又贱又有母性，影片四星，脑残给五星！！,2019-07-20
366,Z星驰007,5,太炸裂了，视觉效果做的一级棒，音乐更是好，燃情的时候异常炸裂，煽情也是一煽就能搞湿眼眶，最重要是故事写的很精彩，哪吒的逆天改命，敖丙的悲情命运。另外，再次强调星爷才是真正的喜剧之王，星爷的搞笑手段，就算是抄，只要用心，也同样可以成为电影点睛的高级的喜剧桥段。,2019-08-03
367,舒农,3,当然啦，你说这部动画片取材自《四旦双冰史·章子怡列传》也不是不可以。,2019-07-28
368,阿五,5,剧本比我想象中充实饱满，尤其是哪吒的塑造，前后转变铺垫的很好，这种外表放荡不羁的顽劣恶童又会让你看到他柔软善良的一面，我真的太磕了。,2019-07-18
369,葵花籽,2,完全是借哪吒骗情怀吧。哪吒长得像王宝强，片子里的笑点网络化又低级恶趣味真是相当迎合暑期幼儿的赏片水平。制作水平到位又如何呢内容完全没有原版那般撼人心魄，哪吒莲花中重生的灵性一点都没有。不知道的你说这片是孙悟空都有人信,2019-08-20
370,姬长安,5,我来提前预测2019暑期的第一爆我的亲亲话唠混世魔王小吒吒&将上影版的刻板印象中象征无上父权的李靖和逆天改命颠覆父权的哪吒做完全彻底的新改编是要有很大勇气的，但是电影却用人心最柔软的地方做了非常合适的魔改，连哪吒和敖丙这对夙世冤家都能走向生命的大和谐还让我落了好多泪真的绝了&画面太过流畅丰富笑点蕴含在整个电影的叙事节奏里密集又恰当！,2019-07-15
371,醍醐灌饼,1,天哪... pure trash。,2019-09-27
372,文文周,4,动画的进步怎么比真人快这么多？,2019-07-27
373,アイリス,3,画面和动作戏都很不错～但是台词差点劝退我，笑点低幼烂俗，中心思想换着句式说十次，像拍给小孩子看的。对剧情也有疑问，为什么龙族要用培养一个妖族上天庭的方式来反抗天庭？,2019-07-19
374,科林,4,《绝代双骄 之 冰火两重天》,2019-08-21
375,書衣偵探華斯比,5,本来打算二刷之后再写评论的，但发现没时间二刷了。个人还是很喜欢这种喜剧风格的奇幻动画的。丧娃哪吒形象看多了也就接受了。最喜欢江山图里面学艺的桥段，这道具用得很妙。两个结界兽超级呆萌，也很喜欢。,2019-08-31
376,JulyChan,5,敖丙那么帅，黑化那么快。小哪吒板起脸像鬼娃，笑起来像宝强。,2019-08-04
377,Singin'in rain,4,特效真的好，说好莱坞级别不为过，前排支持饺子，支持彩条屋，当年看打个大西瓜就知道他不是一般人，希望可以做出更多更优秀的国漫作品。社稷图里的世界很惊艳，3D效果也很好。笑料虽然不怎么高明，但是很接地气，好久没在电影院笑成狗了。期待续集，也期待姜子牙。,2019-07-29
378,小蓝,2,优点毫无争议：画面渲染的很棒，画风也独特。缺点是人物形象扁平，故事情节简单，口号式升华主题。,2019-07-22
379,你看起来很美味,5,没什么好说的。我觉得是我目前在电影院里看到过的最好的动画电影。没有之一。,2019-07-23
380,瓦瓦,3,不要这样好吗…哪吒其实是个悲剧人物啊,2019-08-15
381,aid#_#trees,4,哪吒从画轴里跳出来，百姓惶恐不安，反派打算以百姓为代价换取成功，古人云，“泽国江山入战图，生民何计乐樵苏”，“谁道沧江总无事，近来长共血争流”，此之谓欤【啥,2019-08-03
382,安东妮,3,特别怕观众不懂中心思想。ps，回到中学的暑假,2019-08-03
383,沙丁鱼2,2,严重过誉。空喊我命由我不由天的口号，龙族纠结反而好一些。不喜欢里头所有搞笑。我喜欢原著的惨烈和暴戾，这个用爱发电真做不到。,2019-08-06
384,風知道,1,低级笑点尬到逆天，嚷着要摆脱成见却以成见作笑料，睁眼说瞎话，魔就得丑，这是歧视，中二且愚蠢，李靖就该大义灭亲，袒护不是爱是自私，,2019-07-26
385,尼米兹的小企业,3,让敖丙代替小妖怪去参加封神演义大战也行了,2019-09-14
386,#Mallory#,3,符合社会主义价值观的父慈子孝，故事非常流畅，非常搞笑，学了很多周星驰。但就不是我心目中的那个哪吒。,2019-07-22
387,降落伞,2,太扯了我觉得，完全没有任何意义的一部电影，我想知道故事是闹着玩的吗？一会严肃，一会又有点搞笑台词。故事发展云里雾里。每次说到国产动画的时候大家都会跟支持国货似得有一种民族情结，但是东西还是要看东西的。不能国产就要喷的。我觉得跟大圣归来都不是一个级别。更何况跟别的比了。,2019-07-27
388,颜良辰,3,剧情和台词太弱了，我强国这么多年来不重视文科的结果就是连个故事的逻辑都没有，一味追求为燃而燃为黑化而黑化。我强国这么多年来也没有“实现自我”“生而为人都是独立个体”的思想观念，自然本片也说不出个所以然来。此外，哪吒一个三岁小孩搞得跟中年男子一样油腻，这就是我强国的审美情趣吧。支持国漫，特效真的很不错，十分拿得出手。但若批评不自由，则赞美无意义。,2019-08-10
389,不伺机,3,反命不反天，一个修正主义哪吒,2019-07-27
390,穿山,5,真香爆款，入股不亏！可能是近五年的最佳国产动画？大圣和哪吒都是道家美强惨顶流、反叛型超级英雄，哪吒传奇性更甚在于挣脱伦常、打破秩序，但现在这文化大环境也不好按原版整，所以“魔改”出了一条跳脱命运悲喜剧的新路：天命难违偏要违、破除成见解心魔。谁能想到最承袭《悟空传》精神的影视作品是这部呢……当然少不了和《大圣归来》比，《大圣》还有瘸腿的项目，到了《哪吒》各方面的完成度都很高，跟迪皮放一起也不觉得露怯啊！之前放低期待的笑点超出预料，有不少方言/网络用语/现代科技的挪用，低俗梗不过分，整体接地气抓人心，观影气氛特好~反派龙族安上了情有可原的政治前史，背负太多且有殉道倾向的敖丙小哥哥是年度银幕心动boy了。太乙真人请去做游乐设施设计师，《超人总动员》的冰酷侠都没你会玩，看裤裆还用了《死吻》梗点个赞。,2019-07-19
391,沈入忘??,5,"各方面来说都很成熟啊，好看！
看到友邻吐槽父子躬亲觉得违和，但我觉得这个动画应该说是哪吒的架空动画吧，和本来的传说没啥关系了。而且内核我觉得是天地不仁以万物为刍狗吧。不要怂是真的，一个个都身不由己也是真的，至于我命由我不由天，就只能说是精神上的胜利了吧。
",2019-07-27
392,Eco,4,三星半，标准的7分电影。首先，电影完成度很高，不管是编剧角度的起承转合、爆点引入高潮铺垫，都达到很好的工业标准。另外，人物情感（父子、母子情，友情）铺垫充分，感情合理可信。其次，电影特效上，放之国漫序列里，算不上最出色的，甚至赶不上徐克的贺岁档电影（比如西游伏妖），但个别场景原也算是惊艳了（与敖丙海边打斗、揭龙鳞、变身赛亚人部分）。再次，对于传统元素开发上，小细节做的很好，有解构有创新。至于被某些网友影评人诟病的对经典哪吒形象的解构、对反叛的弱化，过于强调个人英雄主义，这部电影的确是时代的镜像，天下熙熙，虽然能看出导演对整部电影的打磨与良苦用心，但我们依稀能够看出一些潜移默化的主流价值观。上面这句话似乎预设了对主流价值观的某种鄙夷，这又成了某种政治不正确了。总之，在警醒的同时不吝啬赞美。,2019-08-03
393,寒狐传媒,4,青春期叛逆治疗典范。不少梗。,2019-08-05
394,Silkbridge,3,#37 太乙真人和哪吒有突破外，其余角色都格外扁平。置换了内核，仙魔与否在于自我认同，当年那种剔骨还父的叛逆与挣脱已经被外化成痞样。红蓝出CP挺无趣的，敖丙的转变相当立不住。,2019-07-21
395,风满蜃气楼,5,4.5很不错。矛盾冲突激烈，情节设置巧妙，笑点也足（太乙真人是四川人吗）。最可悲的是你拼尽一切改变命运，却仍然不可能改变人心的成见，你痛恨的人你却担负拯救他们的使命；那些朝你下跪对你忏悔的人很容易又会对你群起攻之。他人的看法是个屁，但确实会压垮人心。画卷里的欢乐谷很牛逼哦，视效赞，期待下一部。,2019-07-21
396,卫卫卫,3,灵珠、魔球的设定毫无缘由，五雷轰顶也是牵强，脑残cp豪无根据的反叛，符号化的命运，被架空的世界观，看完感觉像刚从迪斯尼乐园出来一样，只有累和呆滞……,2019-07-28
397,三七莲华,5,除了部分笑点特硬特尬之外我觉得是个好故事，再讨嫌的角色露出点真心时都令人感动，又或者说，是因为讨嫌，所以那点真心才更打动人。,2019-07-30
398,okcomputer,2,A reckless race to the vulgarity bottom.,2019-10-23
399,盘子,4,看港片和好莱坞成长的新一代冲吧（我猜的啊，没看任何导演访谈并不知道导演个人爱好）。很有趣味，心思满满，精细程度尤其最开始的那段弱了点，下跪扣分。题外话，上一版当然是五星经典，但其实上一版的反抗父权也是一种社会主义叙事，现在的父慈子孝是这一刻的镜像……,2019-08-25
400,丛二,3,这是一个被规训化和庸俗化的哪吒，剔骨还父的哪吒是孝道中国的神话异类与奇峰，强改后的我命由我不由天是糟蹋。魔灵双生的对照更是刻意制造压力，只能说剧情圆得顺溜，一路强行燃起吧。段子太俗。画面造型几无新意，这点很失望。,2019-07-27
401,本味何知,5,对哪吒形象的又一次重构，原著版是纯熊孩子，上美版是造反青年，央视版是英雄少年，这版是爽文热血逆天中二。总的来说，和我的认知有出入，且缺少回味的空间，五星是给技术给制作诚意的。,2019-07-19
402,淋,4,各方面制作完成的都很好，天时地利也确实配的上高票房，至于送去奥斯卡还是缓缓吧，毕竟这样纯好莱坞化的个人成长故事模板，人家已经玩滥了,2019-10-14
403,ChrisKirk,4,电影始终基于角色对立而构建，典型如哪吒（魔丸）与敖丙（灵珠），申公豹与太乙真人，人物都暗含了某种双生性（类似阴阳），整体而言，能够从人物身上追踪到善与恶的一体两面的衍生状态，以此为突破口化解传统强硬的二元对立观念，但就局部看来，个体虽试图抛开此种限制与束缚，而在父权色彩浓重的大环境下，当李靖与龙王两种截然不同的管理模式针锋相对，也就不可避免地对角色造成一种隐蔽的伤害（李夫人的改编有一定缓和效果），乐观地说，从更为宏观的视角上看，这种伤害中似乎能窥见一丝封建制度的发展模式。（哪吒帅爆了！,2019-07-14
404,橘猫爱吃鱼,4,画质和特效都不错，国漫还是值得期待的。,2019-07-23
405,放开那个浪味仙,4,谁能想到熊孩子哪吒扛起了今年暑期档的大旗。画面、人设、故事，都可圈可点。过于接地气的“流行语”台词和恶搞的点有点尴尬，是个扣分项…总体来说，确实是国产动画电影的惊喜之作。期待可以拓展成一个系列IP~,2019-08-05
406,jagpumpkin,2,作为故事新编是流畅的，作为同人是OOC的，既已至此，为什么还要披着哪吒的皮呢？干脆全都原创，来个Gorillaz恶童成长，反正内核都欧美化了；也可以来个灵丸&魔丸版小鱼儿与花无缺。不啊，既没有哪吒悲壮割舍灵童反骨的一面，又没有小鱼儿与花无缺的双生成长，借助台词祭出个价值观难道不是电影最低下的表现力吗？敖丙就是个秀气好看单薄的龙偶，还不如其他龙族。低俗的部分就不谈了，别借着“迎合市场说”，很多细节和设定可以看出创作人员的一贯趣味，大家如果真笑得开心，那就是一场愉快的交易。虽然动作场面不错，但混天绫缺乏飘逸感，风火轮非常Scooter，作为欧式审美是合格的，但从艺术成就真不如2D老版。好的，我也不想比，可你为什么叫哪吒？,2019-07-30
407,陆小包,4,改得挺有意思的，至少不是无脑拍原作。哪吒和孙悟空是中国最叛逆的两个形象，喜欢的人很多，因为他们俩代表了中国人潜意识里普遍的憧憬，对命中注定与规矩的颠覆，这恰恰是绝大多数人这辈子都无法摆脱的。但是哪吒精神中最精髓的自弃肉身不知何故被改了，没有这种决绝的醒悟，让“我命由无不由天”略显喊口号了。改得大胆，不差，但精神上有点不得劲。其实很好解决，不要套哪吒了，原创个人物出来会更好。,2019-07-29
408,焚紙樓,3,兩星半。價值觀的偷渡。鼻屎怪的上岸覓食證明了妖怪會吃人，光是這點就讓妖族人族之分不可能僅止於哪吒以為的種族歧視那般簡單，而是赤裸裸的種族食物鏈之爭；而哪吒源於魔丸這個新設定讓他的叛逆僅止於罹患了超常力量的ADHD，父母之命和自我追求矛盾的傳統命題則被拔去扔到男二敖丙身上，也讓哪吒的片尾說教不免有種站著說話不腰疼的偽清高。,2019-08-19
409,mr.tall,4,如果是一个全新的故事何必借用哪吒的IP,2019-08-08
410,竹棘,5,看了点映，爆笑爆虐又爆燃，后半程狂哭不止。好看的动画电影真的是文化宝藏。联想到京阿尼的火灾损失了那么多原画和人才，损失了未来本应现世的优秀作品，心态又崩了哭得更凶。,2019-07-19
411,Patrick/小白,3,拍得gay里gay气的,2019-07-27
412,YBBZ,2,吹过头了,2019-07-31
413,虾坨坨艺仔,4,哇，场面真的是超出预期得好！但有些低级趣味实在太影响观感了...,2019-09-01
414,Philia,5,对于喜爱79版《哪吒闹海》的观众来说，魔童的形象必定是极为另类的。但与其说它是一种颠覆，不如说它是一道补充，尤其是哪吒与李靖、敖丙的扩写，都在传递中华文化的价值取向：奉献与担当，以及更重要的“我命由我不由天”。它不仅是一部神话动画，也是一部亲子电影，还是一部教育电影片。片中一些刻意的搞笑我不喜欢（娘娘腔等），但李靖人设我非常可以，所以打平。值得指出的还有，人民这一符号在魔童这里是非常有意思的：一方面，人民是他疯魔的外在诱因，另一方面却也成了自我的尺度。更加富有政治意味的则是龙族归顺天庭和申公豹意欲封神。,2019-07-20
415,齐齐,3,【C】作为一部低幼向的动画，不要求台词多高深，只希望不要太烂俗，网络段子式的人物对话不可取。,2019-07-26
416,老羊,3,这剧本改的、改得、改地....真是充满迎合少年的气息啊！当然，编剧不是为了鼓励什么，也不会是反抗旧的XX和黑暗什么的，因为还没吃那么饱！  只有一个目的：为了少年们的支付宝、微信转账！   让哪吒给你一个看片的理由吧，激情的你们啊！,2019-07-30
417,宅蘑菇Moku,3,"画师和动画技术的进步我是认可的，但是编剧导演的成长能不能跟上？什么时候才能不把网络流行语、庸俗段子、人群歧视往里面硬塞当笑点？一点也不好笑谢谢。这样的作品不要说再过好几年，过了这个月下个月看就油腻俗气又无聊，这几年热门国漫的通病，也是国产喜剧的通病。这是对自己的内容不自信还是压根写不好内容？沉下心写出一个过10年再看台词和剧情也不让人汗颜的好本子吧，不要枉费了制作和画师的辛苦。
主角的成长还不明不白，就不要指望一众配角能细想了。尤其那些个村民百姓平面的一塌糊涂，要我看来也一个都不值得救，愚昧自私留着过年干嘛啊？？",2019-10-22
418,老罗Lazzaro,4,点映。画风似《白蛇》，哪吒和龙宫反形象暗黑设计加分，角色立体有魂，动作流畅丰富，彩蛋还埋续作伏笔。主旨在于不要在意旁人眼光要一鸣惊人，但故事还是有些低于预期。,2019-07-18
419,沧海一小生,4,我觉得好看，真的好看！满电影院一波波哭声、笑声，观众的情绪被充分调动起来，这应该是一部好的片子了吧！,2019-07-27
420,santawhale,4,陈塘关小鱼儿与花无缺绝了哈哈哈,2019-07-20
421,小楼。,2,“一件明显糟糕的东西，其恶名不会维持太久，因为很快就会有人出来对其大加赞赏，人们会把它当作备受尊崇的东西，处处为之欢呼喝彩。”我觉得跟《大圣》相比也没啥质的进步，只是暴露的问题不同也更复杂了而已。,2019-07-30
422,三和后浪える酱,4,想看哪吒x敖丙的本子、,2019-07-27
423,羚羊的灵魂,4,尽管改编的挺好的，但我就贼想看《哪吒闹海》原封不动的变成三维动画。,2019-07-16
424,dreamwithdread,3,评分虚高了 ，前半部分无聊得我咕噜咕噜不停喝奶茶，后半截稍有改观但意料中的剧情远不及预期。惊喜不是没有，但还是期待国漫能抛弃裹挟情怀的宣传、实打实地以质取胜的一天。,2019-07-22
425,德川咪咪,5,也太好看了吧！,2019-07-27
426,一只甜不辣,4,吹爆好看好看 唯一一点不满意的就是敖丙的武器为啥子是两个大锤子 不符合他温润如玉 俊雅无双的外表呀,2019-08-04
427,Norloth,4,良心动画。（不过为什么最近动画里面的女性都长得非常Elsa……,2019-07-26
428,[已注销],4,无疑是很不错很好看的动画片啦，可是……是一个关于种族歧视、身份认同、警*黑*合作的故事吗？主角是怎么就逆天改命了呢没看见多少个人努力完全是胎里带来的牛逼加“意志的胜利”这是最大的弱点。几次误会太牵强全靠围观群众不明真相是其次。申公豹的存在比较机械降神相比而言元始天尊甩掉了许多锅。对“正邪不两立、天庭不偏安”的解构究竟是不是主题的一部分搞得很暧昧。敖丙小哥哥的故事告诉我们小朋友不能养得太听话，你那么想做好孩子那很简单哇把大坏蛋申公豹杀了就好了。四川口音是灵魂。,2019-07-30
429,YQY-Vader,3,期待过高，有点失望。其实所有的悲剧性也都是原著神话故事中所拥有的，而进行改编的地方其实漏洞百出，这样的宿命论故事其实在近年来的漫威DC也都有体现，本质还是超英电影。但不得不称赞动画制作水平非常优秀，打斗呼吸感十足，整体意识在国产三维动画里也是顶尖。大家集体称赞剧本够硬实际证明了中国神话故事的确大有可挖之处，期待封神宇宙。,2019-07-18
430,谭不爽,2,唯一亮点是龙宫的概念设定,2019-10-23
431,昭和惊弓鸟,3,当然要比大圣好，不总穿插那些低级趣味的笑料就更好了。有意识去构造宇宙是值得鼓励的，动作戏的想象力也已具备了，但是个体反抗的命题最后消解在滥情的父子情里，还是太可惜了。,2019-08-03
432,方小孬,4,感叹国产3D动画越来越棒了啊。之前的《白蛇》就蛮惊艳了，《哪吒》的制作也很棒了。全片节奏不错，算是大小高潮都挺扎实（唯一扣分也还是剧本吧，最后的打斗收尾感觉有点急刹车）。配音不错，角色微表情调整得很好。有几个镜头的3D视觉冲击力玩得很6了。笑点也不俗套，身边小朋友们都有被逗笑（因为剧情紧凑，感觉全场的孩子们全程没有闲言碎语都看得很认真）。没想象中的悲壮或血腥。观影愉快。,2019-07-17
433,伪文科生,3,有点鸡肋，食之无味弃之可惜，不要过于相信预告片，预告片把全片口号都喊出来了，然而正片没有这么精彩。,2019-07-19
434,西北偏北,5,开篇的情节铺陈显得有些弱智，但是后面真心好看。用灵珠与魔丸引出哪吒闹海的故事，这个改编实在是有新意。基因、父母的陪伴与关爱以及世人的偏见共同影响了一个孩子的人格塑造（如果电影里能有金吒和木吒，我觉得会更好），将教育主题与神话故事结合，真的是汲取了中国动画电影的精髓并成为了新的典范。要着重说一下，两对师徒的打戏真的是我近几年看的动画电影里最为精彩的了！（ps.这陈塘关的百姓们实在是太经活了。）,2019-07-26
435,Xie3 Project,1,没什么好多说的，这种群魔乱舞的造魔玩意新编戏曲里我见得多了。创新？完成度？思想性？79版《哪吒闹海》给我看100遍再来谈这个。比起来网飞版圣斗士都显得更可亲些了好吗！,2019-07-28
436,亲爱的猥琐猪,4,制作几乎是无可挑剔的，炫酷、霸气，甚而有为炫技而安排的画中游、悬崖夺笔等桥段。但静下来想一想又会感到空虚，热血高校浪子回头的哪吒，说一口四川普通话模仿哆啦A梦（或是《阿松》里大裤衩）的太乙，BL古风文常见受的龙太子，各种迪士尼式的怪和配角。笑点和泪点也是，几乎刚开始布局，就知道最终导向何处。一句“我命由我不由天”虽然热血，但又很套路。另一个导向也不太喜欢，就是堆特效，更大更强更亮几乎到光污染，这么爆发的震撼不如《哪吒闹海》里回头自刎的“静”与“小”。最后，把一个非常有社会话题与道德哲学意义的故事简化为个人的奋斗，表面是革新，实则是浅显了。这种故事新编在短期内会由于玩梗与接地气而有趣，但没有真正持久的美的生命力。希望以后能看到更大的进步。,2019-07-27
437,kakakarl,4,开始看方言笑点，很多形象在卖萌，觉得堆砌得有点多。但是随着剧情深入，不断解构哪吒，在得知李靖决定以命换命的时候开始哭…“我命由我不由天”，关于偏见和刻板印象，无论是魔丸哪吒，豹妖申公豹，还是龙族都是偏见和刻板，最后共同抗击天雷就相当于抗拒天命，我能成为谁只有我自己能说了算！#哪吒和敖丙cp同人文预定～#彩蛋的设计也很萌，原来《姜子牙》是系列下一部，“封神宇宙”开启了！,2019-07-11
438,饿霸吃汉,4,挺好看，但也很鸡贼。,2019-07-19
439,夜瞳,3,作为动画片，很多画面还是挺不错的，主角的造型也让人印象深刻，很讨人喜欢。但说实话我实在厌倦了出来一部稍微能看看的片子就吹中国的影片以至中国的崛起，中国的崛起都崛了多少回了，咋还不断地崛呢？那啥时候才能真正算“起”？这片子打动我的就是“留守儿童”的孤独，其它我看了没啥感觉。剧情逻辑也很难经得起推敲。我最不喜欢的，就是那些愚昧的大众，不是对无辜者实施无意识群体暴力，就是跪着求拯救或为曾经的暴行认罪忏悔痛哭涕淋，然后周而复始。什么时候，能拍出一部片子，片中普通大众的命也能由他们自己而不是任人操纵，那样的片子我才会喜欢。,2019-09-01
440,烈,3,主体线太封建了......父母为子女而死，子女抢着为父母死，朋友争先死。。试问这样的关系怎么会有自我和自由,2019-08-03
441,传说北美狗鱼,4,真敢做啊，海边聊天，光是一个海滩的外包1W以下我不接的啊。,2019-07-27
442,鬈毛毛,2,承袭国漫一贯套路，高低起伏一腔热血有收敛是进步，两连发催泪弹催出一堆无脑五星。为了拉节奏也是可以什么都不管，剪辑把影片剪成机关枪突突突往你脑子塞剧情。蠢到家没药救的的是现代化台本，网络段子一箩筐，吸了一口俗气差点没呛死还会想笑吗。蠢得最明显的是敖丙这瓜娃子，听了师傅两句话人设全面崩塌，就是编剧手下为哪吒开拓光明大道让位的。蠢得没那么明显的是吃瓜村民，一根筋的设定在二十一世纪居然还能吃香。隐约感觉想折射一些社会问题，这点聪明我是喜欢的，并感觉是现代化的对白给的影响。支持新编，但是新编越编越偏的还是算了。,2019-07-28
443,极圈里的燕鱼,3,导演抛出了一个非常有高度的深刻问题，这个问题澎湃到抛出的那一刻就像漩涡一样吸引人，本来满怀期待想要看导演怎么一点一点给出答案填补这个漩涡，结果却偏离了主体绷着力发不出来。就好像一些医生，总能用最简洁的语言点出患者的症结所在，却无法开出可以治愈的诊断。往往电影的缺陷是在于过分精琢外表而忽视了内涵的重量，但这部电影却是反了过来，极富力道的构思却没拿出闪耀的剧本，想做成全龄向作品，却在形式外表上意外滑向了低幼化。配音、形象、动作良莠不齐，整体还有待提高。但对命运的抗争，对亲情的守护，对友谊的珍视，的确都令人振奋、感动。,2019-07-27
444,无耻不混蛋,4,热血。中二。燃。特效牛b！想象力牛b！这才是真正可以让我们感到自豪的热血国漫。,2019-07-26
445,欧富贵&LOL,5,给三星我可以忍，你要不是拿钱故意刷三星以下我觉得以后都别看电影了吧。终于在北美上映，以为没多少人看，没想到满多，结束的时候大家都鼓掌了。我很怕会让我失望，完全没有，一丁点都没有。,2019-08-31
446,狼矛,4,控制舆论才是和谐社会的第一要素。,2019-10-13
447,木·子鱼,5,国产动画之光,2019-07-30
448,?? Romia,2,"1.5星。貌似我是打分最低的？真的不喜欢，比我打了一星的那几部电影稍微好点吧。
国产片塑造人物性格有个像""道德绑架""一样的套路，喜欢通过个别事例以偏概全的塑造人物性格，这部尤其如此。朋友间反目成仇的剧情，龙族为何是反派都缺乏铺垫，但是硬要把敖丙塑造成一个夹在正反派之间左右为难的人不觉得很可笑吗？不觉得到后来因为朋友情，师兄弟情。正反派之间的界限更模糊了吗？
再来说说备受好评的""个人意识""。护子心切的父母，对徒弟爱恨交加的师傅统统都是正面的，反而饱受折磨的乡亲，没有交待来由却成了反派的龙族却是反面形象。当我们受不了电影院胡闹的小孩，为什么反过来为凭借""个人意识""去扰乱村庄的哪吒叫好？要知道哪吒起初被拘束是因为她的扰乱的乡亲的生活。
越到结尾高潮我反而越平静，影片的三观和人设彻底证实了我的判断。",2019-07-29
449,周游雪场,3,中式爆款须兼具两大主题：1. 我命由我不由天 2. 要听爹的话 ,2019-09-15
450,椒盐豆豉,5,我一个从不会因为国产而加分的人真的觉得超棒，动作打斗行云流水，故事节奏紧张紧凑，燃点满满，煽情不尬，搞笑虽然老套但合时宜，有屎尿屁段子但又不过火（唯一觉得太乙真人的“百宝袋”有点危险，还好点到即止，虽然觉得这个设定没什么必要）。而且完全没觉得有领用胖/口音/娘等搞笑点来 judge，反倒是每个各异的角色都有正面塑造，包括夜叉申公豹龙王几个大反派都有萌点。哪吒和敖丙好像鸣人跟佐助，但熬丙又完全没有佐助那么装逼，可爱多了。最后被雷劈都玩出了点《龙珠》悟空元气弹的燃。情节 predictable 更算不上缺点，又不是所有片子都要做悬疑片，难道《Zootopia》和《Frozen》不 predictable 吗？比《大圣归来》能触动我一万倍。期待续集《姜子牙》。,2019-09-09
451,SELVEN,4,75/100 故事写得非常的成熟，自我认同的主要剧情、为人父母、为人朋友的次要剧情都做了充分且真诚的表达。人物动作设计如果能摆脱装腔作势的坏毛病，对我来说就可以算得上杰作。,2019-07-27
452,tricia,1,抖的包袱实在是太恶俗了。两个小时的电影远不及79动画里割肉剔骨的一秒。特效能越做越逼真，角色里的人性却越来越虚浮。,2019-08-08
453,sTill-Life,4,在《大圣归来》和《大鱼海棠》时没看到的国漫希望终于在这一部看到了！该有的视觉效果、想象力、主题和力度都有了。脱离了《哪吒闹海》的悲情与重生，魔童哪吒对抗偏见与命运的改编少了几分艺术性，但也有商业化的动人之处。好莱坞式的搞怪和浓重的家庭主题必将此片推向暑期档爆款。结尾三个彩蛋，是时候祭出《封神榜》这个大IP了。,2019-07-13
454,豆瓣路人己,4,3.5，整体挺喜欢的，是抛开情怀之类，近年最喜欢的一部国产动画。因为剧情很完整，改编也很合理，是真的花功夫了。但是，说一下不喜欢的2点吧：1、其实正片没有预告骗那么成人向，但是里面那些笑点啥的，都旧，是1998年那会的网络语境的笑点；2、不太喜欢拿口吃和汉子女声作梗。,2019-07-12
455,Tellulu,1,我真是受够了这种屎尿屁笑点，一点都不好笑好不好，有的还很尴尬很恶心人啊！！！,2019-07-20
456,豆芽儿,5,想让全世界都来看我们的哪吒！！！,2019-07-17
457,Animus,4,三星半。申公豹也是在抗命啊，最大的boss难道不是元始天尊嘛。他和天庭埋下全剧的所有矛盾，然后几乎缺席了整个剧，剩下的都是群众内斗。,2019-07-19
458,披着人皮的鬼,4,比大圣好出一个白蛇,2019-07-23
459,null,3,考虑儿童片定位，三颗半到四星是没问题的，现在分数虚高，所以三颗星吧。最大的悖论是结局：全片都在说不要在意别人的看法，最终的 happy ending 在于哪吒终于得到了世人的认可，全崩。但不细想就还好，特效出色，但无惊喜。http://t.cn/Aillz7Yd,2019-07-21
460,Yome,3,還是無法接受這種畫風搬上大銀幕,2019-07-30
461,筷喜旺,3,喷了，连哪吒都开始父慈子孝了。笑点我实在是受不了，请张全蛋滚出配音届,2019-10-11
462,等秋叶,4,若不是因迎合市场而掺入的俗梗折损了不少魅力，绝对是一部非常优秀的里程碑式动画电影。它在颠覆性地改写故事的同时，拉开了封神宇宙的序幕，在主要角色间对正邪立场和身份认同做了极为完整的表达。最关键的是，这个cp也太好磕了叭……,2019-07-18
463,SleepWalker,4,出人意料的精彩，年度超级黑马即将诞生。把哪吒塑造成一个孙悟空般的反英雄角色，颠覆成功。文本层面上，仍未摆脱国漫故事薄弱的老毛病，为了赶进度编排了最典型的三幕结构，造成深度有限，“我命由我不由天”这种主题幼稚且口号化；几处台词极其违和，为了制造笑点反而使故事脱节。从技术上讲，它也绝不是国产动画的“总统山”，依然是场景精美而人物粗糙。但整体看它仍然是出色的，因为优势太明显，其一是惊艳的动作设计，初入山河社稷图可以入选年度最佳段落，这个场景的分镜是主创想象力一次水银泻地般的展示，片尾则以缩略（宏观）的形式再次惊艳了一把，游戏感十足，中段水夜叉的追逐打斗戏也下了功夫；其二是将近半小时的第三幕，始终保持快节奏的连续打斗牢牢把控住观众情绪，哪吒两次变身是截然不同的气氛渲染，一惊一喜，全部燃爆。,2019-07-17
464,斯托科夫,2,只说两点。1.编剧把幼稚笑话和大众化划等号的思维急需改善。2.看似积极的意识形态下掩盖着极大的逻辑漏洞。本意说出身决定不了人，但是一个哪吒，一个敖丙，天生神力；一个总兵子嗣，一个龙族后代，放到现在社会中怎么看都像是王思聪之流，因此他们有条件有能力选择自己的行为。反倒是百姓（比如我），若是能和哪吒大战三百回合倒也还显出些许主旨。可他们不但只有被动挨打的份，还被塑造得愚蠢无比，居心何在？,2019-07-29
465,魂,5,【B-】有瑕疵但整体还是惊喜更多,2019-07-17
466,nezumi,3,就陈塘关这些百姓，哪一个值得认真对待？,2019-08-11
